longitude;latitude;housing_median_age;average_rooms;average_bedrooms;average_occupancy;population;median_income;median_house_value
-122.29;37.53;41.0;3.9;0.88;1.95;419.0;50120.0;368200.0
-122.31;37.54;45.0;5.96;1.07;2.4;492.0;55390.0;396900.0
-122.31;37.54;46.0;6.08;0.99;2.37;952.0;47500.0;388200.0
-122.31;37.53;41.0;6.02;1.01;2.53;676.0;46125.0;361700.0
-122.32;37.53;39.0;6.31;1.05;2.67;1183.0;57790.0;387100.0
-122.31;37.55;27.0;4.62;1.1;2.21;1877.0;39722.0;354100.0
-122.31;37.54;49.0;4.72;0.99;2.32;660.0;41630.0;393800.0
-122.31;37.54;38.0;4.67;0.98;2.34;975.0;40726.0;385400.0
-122.31;37.54;42.0;4.69;1.06;1.88;465.0;31842.0;352800.0
-122.3;37.55;35.0;5.14;1.03;2.7;1930.0;39833.0;342800.0
-122.31;37.55;45.0;3.65;1.01;2.19;305.0;26159.0;272900.0
-122.31;37.56;45.0;5.37;1.02;2.6;815.0;42955.0;309700.0
-122.31;37.56;36.0;5.12;1.01;2.82;952.0;47917.0;316000.0
-122.31;37.56;45.0;5.64;0.95;2.61;829.0;49013.0;330100.0
-122.31;37.56;40.0;4.55;1.11;2.36;701.0;33200.0;292900.0
-122.31;37.57;37.0;4.34;0.92;2.96;979.0;40000.0;273700.0
-122.31;37.57;31.0;5.58;1.21;3.03;1193.0;46371.0;271100.0
-122.3;37.57;36.0;5.33;0.95;3.16;1169.0;50330.0;270900.0
-122.3;37.56;37.0;5.14;0.96;3.32;1267.0;47344.0;271800.0
-122.3;37.57;36.0;5.97;1.08;2.95;1189.0;47917.0;276100.0
-122.29;37.56;34.0;5.82;0.97;2.91;846.0;53683.0;339400.0
-122.3;37.56;36.0;6.07;1.0;3.3;750.0;55381.0;282000.0
-122.29;37.56;36.0;5.79;1.01;3.2;445.0;58221.0;289400.0
-122.3;37.56;35.0;5.62;1.05;2.84;945.0;55184.0;274800.0
-122.29;37.56;12.0;4.66;1.06;1.81;2516.0;50353.0;305800.0
-122.26;37.55;17.0;5.67;1.01;2.41;1941.0;59572.0;443800.0
-122.26;37.55;17.0;3.24;1.04;1.67;683.0;47045.0;500001.0
-122.27;37.55;16.0;6.28;1.07;2.41;1840.0;67474.0;338200.0
-122.26;37.54;16.0;6.66;1.05;2.42;770.0;72477.0;376000.0
-122.27;37.55;15.0;6.89;0.99;2.86;811.0;81221.0;483300.0
-122.28;37.55;17.0;6.67;1.0;3.21;2020.0;61228.0;375700.0
-122.27;37.56;17.0;3.95;1.04;1.91;1553.0;49434.0;292100.0
-122.27;37.56;5.0;4.59;1.1;1.69;1810.0;56936.0;322200.0
-122.26;37.54;13.0;7.29;1.51;2.03;395.0;53247.0;327800.0
-122.26;37.54;5.0;7.21;0.98;3.55;1607.0;91415.0;500001.0
-122.26;37.54;5.0;4.39;1.03;2.07;779.0;69635.0;417300.0
-122.27;37.54;5.0;5.43;1.07;2.51;990.0;60350.0;438800.0
-122.27;37.54;16.0;7.03;1.01;3.15;1752.0;73644.0;419700.0
-122.27;37.54;15.0;6.95;1.01;2.96;905.0;89083.0;500001.0
-122.26;37.56;23.0;5.61;1.03;2.62;3399.0;56683.0;391000.0
-122.26;37.57;23.0;6.67;1.05;2.91;3484.0;65948.0;404000.0
-122.25;37.56;19.0;5.96;1.05;2.57;3437.0;56396.0;430300.0
-122.29;37.55;27.0;4.38;1.01;2.59;2243.0;43900.0;270100.0
-122.28;37.54;24.0;4.03;1.07;2.5;3169.0;39699.0;293200.0
-122.29;37.54;43.0;5.05;0.98;2.56;1151.0;49091.0;293200.0
-122.28;37.54;37.0;5.6;1.02;2.62;463.0;51701.0;294200.0
-122.29;37.54;39.0;5.01;0.98;2.62;761.0;50081.0;298100.0
-122.29;37.54;41.0;4.99;1.0;2.32;811.0;49464.0;282400.0
-122.29;37.53;35.0;4.05;1.01;2.16;1089.0;30278.0;310600.0
-122.28;37.53;15.0;4.93;1.09;2.36;2593.0;48047.0;438000.0
-122.28;37.53;34.0;5.06;0.98;2.48;970.0;51207.0;310900.0
-122.27;37.53;43.0;4.51;0.91;2.31;586.0;35000.0;267400.0
-122.28;37.53;25.0;3.87;1.06;2.16;2068.0;35445.0;286700.0
-122.29;37.52;33.0;5.32;0.97;2.38;1837.0;53506.0;388100.0
-122.28;37.52;27.0;5.13;1.14;2.23;1285.0;40801.0;397800.0
-122.28;37.52;29.0;4.84;1.13;2.3;724.0;40313.0;435200.0
-122.28;37.52;38.0;5.89;0.96;3.29;1228.0;54719.0;397900.0
-122.29;37.52;38.0;6.13;0.98;2.37;1455.0;68787.0;386800.0
-122.3;37.52;38.0;7.01;0.98;2.52;994.0;55902.0;417000.0
-122.3;37.51;35.0;6.9;1.1;2.86;1156.0;54322.0;391000.0
-122.3;37.52;32.0;6.72;1.01;2.55;871.0;81039.0;382200.0
-122.31;37.52;24.0;6.58;0.95;2.74;969.0;77364.0;435800.0
-122.32;37.52;26.0;6.99;1.02;2.79;1611.0;84693.0;419200.0
-122.31;37.5;22.0;4.75;1.02;2.12;6266.0;43939.0;491200.0
-122.27;37.52;35.0;4.49;1.11;2.21;517.0;37000.0;339700.0
-122.27;37.51;36.0;5.93;0.95;2.52;598.0;58964.0;414800.0
-122.29;37.51;35.0;5.87;1.0;2.65;1374.0;61004.0;426400.0
-122.26;37.52;34.0;3.08;0.83;1.85;291.0;30833.0;256300.0
-122.26;37.51;46.0;4.94;1.1;2.58;351.0;53264.0;258100.0
-122.25;37.51;45.0;5.49;0.97;2.8;504.0;48382.0;289400.0
-122.25;37.5;44.0;4.77;1.08;2.11;154.0;47708.0;253800.0
-122.27;37.51;39.0;5.25;1.04;2.29;1744.0;45075.0;364900.0
-122.26;37.51;29.0;3.61;1.05;1.57;1611.0;27075.0;323800.0
-122.26;37.5;24.0;4.55;1.01;1.66;842.0;36111.0;341500.0
-122.26;37.5;52.0;4.72;1.0;2.11;393.0;37045.0;360500.0
-122.25;37.5;45.0;5.51;1.02;2.29;752.0;49500.0;345000.0
-122.25;37.49;43.0;5.66;1.03;2.66;1225.0;42240.0;349600.0
-122.25;37.49;40.0;5.31;1.02;2.27;1156.0;46366.0;395500.0
-122.25;37.49;44.0;6.01;1.01;2.44;1790.0;61420.0;394700.0
-122.26;37.5;44.0;6.26;1.01;2.53;2818.0;56271.0;374800.0
-122.28;37.5;33.0;6.79;1.04;2.82;2694.0;74787.0;431300.0
-122.28;37.49;25.0;6.99;1.1;2.5;2626.0;65475.0;500001.0
-122.28;37.49;29.0;6.62;1.01;2.61;1638.0;69120.0;457200.0
-122.27;37.48;26.0;6.76;0.97;2.66;1392.0;85184.0;500001.0
-122.26;37.48;34.0;6.63;1.01;2.69;1805.0;56038.0;451300.0
-122.29;37.48;15.0;6.59;1.07;2.42;2009.0;74678.0;500001.0
-122.27;37.47;44.0;6.34;0.99;2.59;1235.0;67058.0;495900.0
-122.26;37.46;26.0;6.96;1.03;2.74;1996.0;70001.0;500001.0
-122.28;37.47;44.0;8.72;1.15;2.84;281.0;68879.0;500001.0
-122.24;37.47;41.0;6.92;1.19;2.66;455.0;51071.0;314100.0
-122.25;37.48;37.0;5.77;0.94;2.74;1663.0;50863.0;440300.0
-122.24;37.47;40.0;5.24;0.94;2.4;689.0;61244.0;308800.0
-122.25;37.47;38.0;6.26;1.2;2.57;265.0;54688.0;305000.0
-122.25;37.47;35.0;6.54;1.06;2.7;1313.0;59062.0;383200.0
-122.25;37.48;45.0;6.86;0.98;2.44;974.0;71621.0;500001.0
-122.24;37.48;45.0;6.18;1.04;2.58;1722.0;48966.0;362100.0
-122.24;37.48;40.0;4.54;1.05;2.12;2080.0;35322.0;361900.0
-122.24;37.48;47.0;5.95;1.0;2.48;1010.0;62154.0;362700.0
-122.24;37.49;30.0;4.98;0.99;2.01;1191.0;37463.0;427600.0
-122.24;37.49;38.0;4.52;1.05;2.82;2561.0;38684.0;265600.0
-122.21;37.48;39.0;4.15;0.92;3.25;1204.0;28482.0;247200.0
-122.23;37.49;11.0;2.43;0.95;3.88;1338.0;23333.0;241700.0
-122.21;37.49;24.0;2.94;1.1;2.83;2437.0;22746.0;225000.0
-122.22;37.48;47.0;3.55;1.08;4.29;3107.0;28058.0;229500.0
-122.22;37.48;34.0;2.76;1.05;2.8;1564.0;25600.0;250000.0
-122.24;37.49;19.0;3.16;1.1;1.87;191.0;25833.0;500001.0
-122.24;37.55;3.0;6.32;1.21;2.25;2198.0;67413.0;435900.0
-122.25;37.53;16.0;7.11;1.07;2.69;1677.0;76864.0;422500.0
-122.26;37.53;4.0;5.77;1.22;1.86;1690.0;62007.0;311800.0
-122.25;37.52;14.0;5.04;1.0;3.0;876.0;43594.0;366000.0
-122.21;37.52;18.0;3.48;1.11;1.93;1639.0;27399.0;87500.0
-122.19;37.48;35.0;4.43;1.03;3.37;5380.0;41776.0;265300.0
-122.21;37.48;20.0;2.34;1.0;1.51;326.0;29286.0;237500.0
-122.21;37.48;37.0;3.96;1.0;5.29;1771.0;30147.0;218100.0
-122.2;37.48;32.0;4.0;1.04;6.19;991.0;19844.0;270000.0
-122.2;37.48;41.0;5.24;1.11;4.66;652.0;51654.0;233600.0
-122.2;37.48;30.0;4.81;1.06;2.51;610.0;34427.0;263500.0
-122.19;37.48;45.0;5.12;0.95;2.84;492.0;42708.0;267000.0
-122.19;37.48;38.0;4.45;0.92;2.08;608.0;45568.0;286900.0
-122.19;37.47;44.0;4.55;0.87;1.96;589.0;48068.0;312300.0
-122.2;37.47;44.0;5.32;0.92;2.34;846.0;42083.0;278200.0
-122.2;37.47;37.0;3.94;1.0;3.52;939.0;31989.0;320800.0
-122.2;37.47;37.0;4.24;1.11;4.79;1587.0;28258.0;232800.0
-122.21;37.47;33.0;3.79;1.24;5.96;1991.0;29200.0;202800.0
-122.21;37.47;26.0;3.58;1.12;3.96;1966.0;30472.0;211000.0
-122.21;37.47;43.0;4.19;0.93;2.84;497.0;32708.0;255300.0
-122.22;37.47;23.0;4.44;1.11;2.37;4124.0;33268.0;322800.0
-122.22;37.47;35.0;3.37;1.04;3.65;398.0;25000.0;166700.0
-122.22;37.47;28.0;3.85;1.04;2.31;3571.0;31864.0;272800.0
-122.23;37.48;33.0;4.33;1.12;2.64;1895.0;33015.0;267700.0
-122.23;37.47;39.0;4.16;1.0;2.42;3057.0;36230.0;276600.0
-122.23;37.48;38.0;4.07;1.03;2.27;879.0;27969.0;298400.0
-122.24;37.47;35.0;5.24;1.13;2.63;1148.0;45556.0;318600.0
-122.24;37.47;36.0;4.68;1.0;2.59;1117.0;39290.0;303100.0
-122.23;37.46;33.0;6.19;1.09;2.38;1015.0;42232.0;363700.0
-122.23;37.46;26.0;5.01;1.11;2.25;2103.0;44167.0;333800.0
-122.25;37.46;33.0;6.98;0.97;2.74;2681.0;71088.0;443300.0
-122.24;37.46;36.0;5.55;0.92;2.67;2254.0;61043.0;343500.0
-122.26;37.45;17.0;6.51;1.05;2.34;986.0;59285.0;496000.0
-122.23;37.46;36.0;5.67;0.98;2.87;3081.0;56629.0;343600.0
-122.22;37.46;37.0;5.15;0.99;2.41;1208.0;43214.0;342700.0
-122.23;37.45;34.0;6.33;1.1;2.4;1586.0;50457.0;395100.0
-122.23;37.45;29.0;6.57;0.96;3.08;758.0;77932.0;469900.0
-122.22;37.46;13.0;5.73;1.08;2.35;1182.0;60255.0;409300.0
-122.2;37.46;40.0;8.24;1.0;4.67;976.0;98892.0;500001.0
-122.2;37.44;31.0;9.43;1.09;2.92;722.0;150001.0;500001.0
-122.22;37.44;32.0;8.85;1.04;2.72;1318.0;150001.0;500001.0
-122.21;37.46;48.0;8.5;1.07;3.06;921.0;108758.0;500001.0
-122.21;37.46;40.0;8.58;1.0;2.79;577.0;150001.0;500001.0
-122.18;37.46;40.0;9.8;1.14;3.22;831.0;150001.0;500001.0
-122.2;37.47;40.0;8.11;1.07;2.7;985.0;99025.0;500001.0
-122.18;37.47;37.0;8.71;1.0;2.61;852.0;133670.0;500001.0
-122.16;37.47;44.0;6.23;1.06;2.43;1006.0;53970.0;341700.0
-122.17;37.48;39.0;5.95;0.98;2.89;1178.0;59629.0;352700.0
-122.16;37.47;33.0;4.33;1.0;3.63;3091.0;26506.0;162600.0
-122.16;37.48;36.0;4.9;1.05;4.26;1949.0;23769.0;157300.0
-122.14;37.5;46.0;6.0;0.8;2.6;13.0;150001.0;500001.0
-122.14;37.48;36.0;5.06;0.99;4.1;981.0;40039.0;148900.0
-122.14;37.47;36.0;5.58;1.1;5.18;1931.0;37917.0;160600.0
-122.12;37.48;36.0;4.68;0.94;4.23;795.0;38194.0;159400.0
-122.13;37.47;25.0;4.39;0.95;4.17;1546.0;50893.0;173400.0
-122.13;37.46;37.0;4.88;1.03;4.29;1385.0;25294.0;159400.0
-122.13;37.46;35.0;4.6;1.05;3.95;1133.0;37312.0;159600.0
-122.12;37.45;38.0;4.45;1.09;3.33;955.0;20096.0;155700.0
-122.13;37.46;31.0;4.4;1.12;3.35;1711.0;32642.0;185600.0
-122.13;37.47;30.0;4.92;0.98;3.74;1126.0;49830.0;166700.0
-122.14;37.47;37.0;4.78;1.16;4.13;2909.0;28868.0;156600.0
-122.15;37.47;37.0;4.42;0.92;3.92;1634.0;27993.0;145500.0
-122.15;37.47;38.0;4.94;0.95;4.21;1331.0;30521.0;151500.0
-122.15;37.46;30.0;3.66;1.08;2.33;2678.0;36712.0;308600.0
-122.14;37.46;27.0;3.17;1.14;2.36;4165.0;24375.0;189000.0
-122.15;37.47;39.0;5.35;0.99;2.34;566.0;56407.0;326400.0
-122.15;37.46;42.0;5.33;1.1;2.12;794.0;56234.0;379600.0
-122.16;37.46;45.0;5.65;0.95;2.31;844.0;62270.0;417800.0
-122.16;37.45;50.0;4.67;0.98;1.81;76.0;76129.0;412500.0
-122.16;37.46;32.0;3.63;0.9;1.91;1403.0;42667.0;410200.0
-122.17;37.46;47.0;8.2;1.18;3.7;1044.0;94590.0;500001.0
-122.19;37.46;34.0;4.76;1.04;1.76;2002.0;41985.0;500001.0
-122.17;37.45;33.0;4.84;1.05;2.03;766.0;44531.0;500001.0
-122.17;37.45;35.0;4.42;1.04;1.67;388.0;51995.0;500001.0
-122.18;37.45;43.0;5.35;1.14;2.12;817.0;44688.0;460200.0
-122.18;37.45;37.0;4.16;1.08;1.68;2128.0;40000.0;394300.0
-122.19;37.45;18.0;3.73;0.94;1.94;853.0;51032.0;464600.0
-122.18;37.44;44.0;6.47;1.0;2.74;948.0;82436.0;500001.0
-122.19;37.44;38.0;7.28;0.98;2.59;1203.0;93198.0;500001.0
-122.19;37.44;39.0;6.98;0.98;2.56;1616.0;89955.0;500001.0
-122.2;37.43;38.0;6.82;0.99;2.54;1350.0;73681.0;500001.0
-122.21;37.44;35.0;5.73;0.97;2.44;486.0;46908.0;500001.0
-122.2;37.43;40.0;5.33;0.99;2.52;1050.0;52421.0;444500.0
-122.19;37.43;39.0;5.89;1.03;2.31;937.0;66136.0;472800.0
-122.2;37.43;22.0;5.03;1.14;2.04;1337.0;52391.0;500001.0
-122.21;37.43;33.0;5.93;0.94;2.68;727.0;86963.0;500001.0
-122.21;37.43;23.0;6.47;1.14;2.08;1843.0;57211.0;500001.0
-122.23;37.42;16.0;6.48;1.07;1.71;512.0;74542.0;500001.0
-122.19;37.42;47.0;8.03;1.44;2.54;295.0;84375.0;500001.0
-122.21;37.43;20.0;6.68;0.92;2.22;324.0;97796.0;500001.0
-122.21;37.42;28.0;7.14;0.91;2.42;191.0;119666.0;500001.0
-122.2;37.4;37.0;6.75;1.01;2.81;540.0;82782.0;500001.0
-122.2;37.4;30.0;8.06;1.04;3.02;980.0;100481.0;500001.0
-122.21;37.38;28.0;8.08;1.03;2.66;1489.0;113176.0;500001.0
-122.2;37.35;17.0;7.3;1.04;2.77;1173.0;132986.0;500001.0
-122.21;37.37;34.0;6.62;0.97;2.75;613.0;82883.0;500001.0
-122.22;37.37;26.0;2.02;0.93;1.48;322.0;51831.0;350000.0
-122.22;37.36;34.0;6.44;1.0;2.48;600.0;87382.0;500001.0
-122.22;37.4;32.0;8.12;1.01;2.88;814.0;150001.0;500001.0
-122.25;37.45;34.0;8.13;0.99;2.51;927.0;102811.0;500001.0
-122.27;37.45;41.0;5.42;0.89;2.31;353.0;63824.0;500001.0
-122.24;37.43;36.0;6.39;0.96;2.48;934.0;76520.0;500001.0
-122.27;37.43;33.0;7.45;1.04;2.93;629.0;150001.0;500001.0
-122.25;37.39;33.0;6.98;0.79;2.89;153.0;106514.0;500001.0
-122.26;37.38;28.0;7.16;1.06;2.69;415.0;78633.0;500001.0
-122.29;37.41;30.0;7.99;1.07;2.69;2149.0;106868.0;500001.0
-122.46;37.51;23.0;6.37;1.01;2.68;399.0;56286.0;411300.0
-122.47;37.5;18.0;6.03;1.09;2.85;1086.0;48750.0;334600.0
-122.47;37.5;25.0;4.87;1.33;2.07;404.0;31937.0;319200.0
-122.48;37.51;22.0;5.79;1.03;2.82;761.0;47578.0;318500.0
-122.47;37.51;15.0;6.43;0.99;2.87;2222.0;67606.0;364300.0
-122.44;37.52;16.0;6.16;1.03;3.05;3502.0;59919.0;345100.0
-122.53;37.5;19.0;5.92;1.0;2.73;2199.0;61896.0;331100.0
-122.49;37.54;15.0;6.46;1.02;2.85;1527.0;63256.0;368000.0
-122.51;37.53;17.0;6.53;1.09;2.79;672.0;72929.0;355800.0
-122.5;37.51;11.0;6.04;1.1;2.86;355.0;82364.0;371800.0
-122.49;37.5;21.0;4.67;1.19;3.09;801.0;45625.0;500000.0
-122.43;37.43;17.0;6.03;1.13;2.75;5467.0;48405.0;354300.0
-122.34;37.46;21.0;6.49;1.06;2.08;576.0;74390.0;500001.0
-122.38;37.34;33.0;6.55;1.3;2.48;400.0;77773.0;456300.0
-122.33;37.39;52.0;6.23;1.11;2.52;232.0;62263.0;500001.0
-122.27;37.32;37.0;5.14;1.05;2.65;1346.0;53951.0;277700.0
-122.27;37.24;30.0;5.5;1.18;3.15;1581.0;51002.0;319400.0
-122.38;37.18;52.0;7.94;1.43;4.28;941.0;33047.0;286100.0
-119.77;34.44;24.0;4.37;1.01;1.79;2312.0;24717.0;295300.0
-119.78;34.45;9.0;8.32;1.6;6.89;1515.0;42109.0;450000.0
-119.79;34.45;24.0;7.23;1.14;2.83;1076.0;58635.0;348700.0
-119.75;34.45;26.0;5.79;1.1;2.43;1504.0;41375.0;395000.0
-119.75;34.44;28.0;4.3;1.19;2.09;524.0;18432.0;327300.0
-119.76;34.44;28.0;3.62;1.06;1.99;1092.0;24701.0;290900.0
-119.78;34.48;21.0;7.25;0.98;3.07;1007.0;79248.0;500001.0
-119.78;34.45;23.0;8.11;1.2;2.75;705.0;64744.0;500001.0
-119.73;34.43;35.0;4.28;1.04;2.19;1383.0;45278.0;340400.0
-119.74;34.44;26.0;4.48;1.09;1.96;1861.0;34047.0;294500.0
-119.73;34.44;48.0;5.76;1.06;2.65;973.0;48021.0;351100.0
-119.74;34.44;27.0;4.42;1.0;1.78;503.0;28000.0;353000.0
-119.7;34.41;52.0;3.4;1.02;3.64;1633.0;22069.0;226500.0
-119.72;34.42;37.0;4.01;1.05;2.52;1027.0;35905.0;264700.0
-119.72;34.42;31.0;3.83;0.96;3.16;1257.0;26019.0;250000.0
-119.72;34.42;49.0;4.59;1.05;2.74;961.0;26983.0;260100.0
-119.72;34.42;52.0;4.38;0.96;2.44;980.0;40125.0;261000.0
-119.71;34.41;31.0;3.36;1.04;3.24;997.0;26538.0;231800.0
-119.73;34.35;20.0;5.37;1.04;2.95;905.0;43750.0;335200.0
-119.71;34.36;34.0;7.02;1.14;2.58;628.0;41842.0;364000.0
-119.7;34.36;35.0;4.76;0.99;2.68;904.0;47411.0;336400.0
-119.71;34.4;36.0;5.61;1.09;2.27;748.0;42283.0;326800.0
-119.7;34.4;25.0;4.04;1.07;1.88;865.0;30938.0;312500.0
-119.72;34.41;35.0;5.66;0.94;2.3;354.0;43214.0;341800.0
-119.71;34.4;27.0;5.04;1.03;2.32;1742.0;40451.0;395100.0
-119.71;34.41;18.0;4.0;1.04;2.27;694.0;36823.0;255000.0
-119.7;34.41;19.0;2.87;0.85;3.19;1349.0;26607.0;226500.0
-119.7;34.41;19.0;3.94;1.08;3.21;1701.0;28042.0;236100.0
-119.69;34.38;39.0;3.82;1.27;1.87;677.0;22500.0;281300.0
-119.75;34.43;23.0;3.79;1.06;1.67;1317.0;33776.0;283200.0
-119.74;34.43;26.0;5.55;1.0;2.6;1459.0;50434.0;340400.0
-119.75;34.4;31.0;6.63;0.99;2.74;826.0;68927.0;500001.0
-119.73;34.43;27.0;4.28;1.2;2.89;978.0;23030.0;261000.0
-119.73;34.42;23.0;5.73;0.95;2.68;638.0;53279.0;413900.0
-119.73;34.42;25.0;6.04;0.93;2.71;907.0;54127.0;392800.0
-119.72;34.41;35.0;5.48;1.11;2.6;878.0;49044.0;335300.0
-119.74;34.41;30.0;5.78;1.02;2.57;1053.0;55959.0;346200.0
-119.73;34.41;29.0;6.58;1.1;2.61;703.0;44375.0;350000.0
-119.72;34.41;26.0;4.07;0.93;2.36;954.0;32895.0;335000.0
-119.74;34.35;34.0;6.47;1.14;2.74;705.0;50000.0;329400.0
-119.74;34.38;32.0;5.14;1.0;2.88;830.0;53450.0;322600.0
-119.51;34.4;24.0;5.69;0.99;2.93;1763.0;52039.0;301300.0
-119.51;34.4;15.0;4.54;1.04;1.68;411.0;20625.0;314300.0
-119.52;34.39;23.0;4.1;1.06;2.58;889.0;26397.0;250000.0
-119.51;34.39;32.0;5.75;1.18;2.85;951.0;32330.0;346000.0
-119.52;34.4;20.0;4.4;1.14;3.13;1305.0;32125.0;251000.0
-119.53;34.38;22.0;4.86;1.52;2.72;1301.0;27864.0;300000.0
-119.5;34.35;39.0;14.67;1.81;2.81;59.0;117794.0;500001.0
-119.49;34.39;17.0;5.0;1.06;2.5;2303.0;39224.0;230600.0
-120.18;34.62;25.0;5.94;0.97;2.98;671.0;31912.0;226400.0
-120.2;34.63;14.0;5.42;1.06;3.05;1487.0;44519.0;227900.0
-120.2;34.61;15.0;4.79;1.12;2.18;1348.0;38582.0;215200.0
-120.13;34.63;11.0;6.32;1.0;2.71;916.0;55221.0;394900.0
-120.12;34.6;10.0;5.79;1.02;2.31;966.0;55106.0;290900.0
-120.14;34.6;22.0;5.22;1.14;2.79;1143.0;29479.0;243100.0
-120.16;34.61;17.0;4.21;0.86;1.98;434.0;30185.0;500001.0
-120.14;34.59;9.0;6.59;1.3;2.16;832.0;25743.0;309800.0
-120.14;34.59;24.0;5.62;0.99;2.56;731.0;42026.0;259800.0
-120.04;34.72;13.0;7.65;1.14;2.99;1542.0;66054.0;500001.0
-120.11;34.66;18.0;5.46;0.96;2.55;631.0;53154.0;289400.0
-120.08;34.64;18.0;6.44;1.16;2.84;1048.0;42222.0;375000.0
-120.08;34.62;11.0;5.98;1.01;2.91;1693.0;46554.0;272300.0
-120.09;34.62;18.0;7.54;1.06;2.75;988.0;55194.0;367000.0
-120.11;34.62;16.0;8.2;1.1;2.67;959.0;62094.0;440000.0
-120.09;34.61;11.0;7.92;1.69;4.28;317.0;28906.0;84400.0
-120.08;34.59;24.0;5.95;1.01;2.6;820.0;51909.0;390200.0
-120.01;34.54;30.0;6.43;1.31;2.77;1288.0;39375.0;292900.0
-120.45;34.86;23.0;5.39;1.23;2.36;1492.0;22791.0;114800.0
-120.57;34.96;27.0;4.9;1.03;4.57;1306.0;25809.0;83200.0
-120.57;34.96;38.0;3.87;1.0;3.74;1107.0;21776.0;89100.0
-120.64;34.97;5.0;4.34;0.97;3.96;1911.0;24318.0;86100.0
-120.6;34.91;44.0;6.13;1.21;3.31;384.0;21094.0;73800.0
-120.59;34.7;29.0;6.28;1.1;4.4;12427.0;27377.0;28300.0
-120.48;34.7;26.0;5.69;0.96;2.83;1524.0;43162.0;136400.0
-120.46;34.64;11.0;3.82;1.12;3.43;504.0;20161.0;118800.0
-120.46;34.65;22.0;3.58;0.99;3.5;1272.0;16488.0;117500.0
-120.46;34.64;26.0;4.47;1.14;2.87;1520.0;19444.0;129400.0
-120.47;34.64;8.0;4.6;1.09;2.64;1427.0;30710.0;120400.0
-120.47;34.65;31.0;5.33;1.19;3.02;816.0;24583.0;128100.0
-120.46;34.64;16.0;3.43;1.08;3.07;614.0;8106.0;83300.0
-120.44;34.64;8.0;5.92;0.95;3.35;446.0;46023.0;163400.0
-120.45;34.64;30.0;5.19;0.94;2.8;1255.0;38512.0;134600.0
-120.45;34.64;27.0;4.97;1.15;2.43;1322.0;30352.0;135400.0
-120.45;34.64;40.0;5.23;1.17;2.86;574.0;20865.0;111500.0
-120.46;34.65;10.0;3.91;1.08;2.13;1167.0;20819.0;103300.0
-120.46;34.65;14.0;3.95;1.0;2.38;533.0;25966.0;109300.0
-120.47;34.65;32.0;5.82;1.14;2.85;1074.0;23333.0;130200.0
-120.47;34.65;16.0;5.9;0.99;3.44;1486.0;42875.0;150700.0
-120.45;34.65;27.0;5.87;0.99;3.12;1197.0;33203.0;134700.0
-120.44;34.65;30.0;4.81;1.09;2.98;1402.0;19750.0;134000.0
-120.45;34.65;27.0;4.2;1.1;2.93;1544.0;19257.0;135300.0
-120.45;34.65;21.0;4.71;0.97;2.92;733.0;31442.0;131600.0
-120.45;34.65;25.0;4.0;1.13;3.66;896.0;20000.0;87500.0
-120.46;34.63;48.0;5.05;1.08;2.44;682.0;29271.0;146600.0
-120.46;34.64;37.0;6.24;1.23;2.72;740.0;23804.0;148000.0
-120.47;34.64;16.0;4.59;0.97;2.42;1009.0;34063.0;138000.0
-120.45;34.64;17.0;5.47;1.24;2.16;484.0;32167.0;112500.0
-120.45;34.64;34.0;5.7;1.11;2.45;1105.0;37778.0;150000.0
-120.45;34.63;32.0;5.53;0.93;2.49;828.0;45486.0;172400.0
-120.44;34.66;22.0;5.56;0.94;2.99;1739.0;45417.0;142400.0
-120.45;34.66;7.0;7.37;1.12;3.23;1462.0;47875.0;198300.0
-120.46;34.66;5.0;4.7;1.14;2.11;1302.0;30081.0;135200.0
-120.47;34.66;4.0;6.31;0.98;3.15;1684.0;49237.0;166600.0
-120.39;34.52;40.0;6.51;1.19;3.04;1010.0;25667.0;239300.0
-120.48;34.66;4.0;5.65;0.99;2.72;915.0;41563.0;172600.0
-120.48;34.65;26.0;6.06;0.99;3.14;1001.0;44628.0;134400.0
-120.45;34.63;25.0;6.74;1.01;2.71;983.0;49286.0;180100.0
-120.47;34.63;23.0;5.62;1.07;3.21;1392.0;37917.0;142200.0
-120.46;34.74;15.0;6.5;1.15;2.46;827.0;53765.0;223100.0
-120.45;34.71;21.0;7.33;1.05;2.05;522.0;64678.0;249300.0
-120.46;34.71;17.0;6.8;1.03;2.49;1035.0;49292.0;207200.0
-120.47;34.7;24.0;6.25;1.01;2.75;1051.0;44595.0;152700.0
-120.47;34.71;21.0;6.89;1.04;2.75;1012.0;56177.0;183800.0
-120.37;34.69;18.0;7.05;1.19;2.82;747.0;47946.0;290600.0
-120.43;34.7;26.0;6.05;1.0;3.65;1420.0;38700.0;125800.0
-120.43;34.69;33.0;5.74;1.04;2.98;1067.0;36023.0;128300.0
-120.44;34.68;6.0;8.01;1.01;2.55;697.0;62685.0;307400.0
-119.86;34.42;23.0;2.39;1.06;2.07;1258.0;11790.0;225000.0
-119.88;34.4;25.0;4.39;1.0;3.64;2272.0;22647.0;216700.0
-119.85;34.4;14.0;3.75;1.06;9.31;5723.0;21652.0;37500.0
-119.88;34.43;14.0;3.98;1.1;2.08;1292.0;33026.0;229500.0
-119.88;34.43;16.0;4.43;0.93;2.46;962.0;44777.0;282500.0
-119.88;34.43;16.0;3.98;0.98;2.21;1227.0;37500.0;223100.0
